Date,Open,High,Low,Close,Adj Close,Volume
2014-07-31,25.000000,28.950001,24.049999,27.990000,27.990000,6316000
2014-08-01,26.950001,27.150000,25.000000,25.160000,25.160000,465900
2014-08-04,24.980000,26.400000,24.000000,24.250000,24.250000,141300
2014-08-05,24.129999,24.139999,22.000000,22.600000,22.600000,144500
2014-08-06,22.950001,24.860001,22.059999,23.370001,23.370001,139200
2014-08-07,23.450001,25.000000,22.820000,23.000000,23.000000,73700
2014-08-08,23.209999,24.740000,23.010000,23.540001,23.540001,80300
2014-08-11,23.590000,24.740000,23.549999,23.750000,23.750000,43700
2014-08-12,23.500000,24.129999,22.510000,23.910000,23.910000,124400
2014-08-13,24.000000,25.440001,24.000000,24.379999,24.379999,104100
2014-08-14,24.990000,27.150000,23.910000,26.170000,26.170000,64100
2014-08-15,26.809999,29.799999,26.809999,27.260000,27.260000,76600
2014-08-18,28.799999,28.900000,27.309999,28.299999,28.299999,43300
2014-08-19,28.000000,31.309999,27.799999,30.850000,30.850000,105000
2014-08-20,30.930000,32.375000,29.851000,31.580000,31.580000,177700
2014-08-21,31.350000,31.780001,30.020000,30.150000,30.150000,112300
2014-08-22,30.160000,30.920000,30.010000,30.520000,30.520000,109700
2014-08-25,31.190001,31.570000,29.040001,30.250000,30.250000,385700
2014-08-26,29.980000,30.900000,28.180000,29.270000,29.270000,128200
2014-08-27,29.879999,29.920000,28.451000,29.480000,29.480000,42500
2014-08-28,29.000000,29.500000,28.240000,29.430000,29.430000,45400
2014-08-29,29.400000,31.190001,28.799999,29.629999,29.629999,55600
2014-09-02,29.700001,31.490000,29.309999,30.240000,30.240000,98900
2014-09-03,30.190001,31.100000,30.010000,30.600000,30.600000,81800
2014-09-04,30.900000,31.590000,29.959999,30.549999,30.549999,90900
2014-09-05,30.320000,31.600000,30.290001,31.049999,31.049999,58300
2014-09-08,31.200001,31.403999,29.559999,29.850000,29.850000,52700
2014-09-09,29.969999,30.510000,28.600000,29.990000,29.990000,75100
2014-09-10,29.690001,31.490000,29.610001,30.740000,30.740000,54800
2014-09-11,30.950001,32.599998,30.219999,32.430000,32.430000,159200
2014-09-12,32.509998,36.783001,31.290001,35.700001,35.700001,270700
2014-09-15,35.759998,35.980000,32.000000,33.029999,33.029999,291700
2014-09-16,32.830002,33.529999,31.190001,32.450001,32.450001,89100
2014-09-17,32.299999,34.000000,32.189999,32.779999,32.779999,105300
2014-09-18,33.060001,34.139999,31.250000,31.549999,31.549999,152400
2014-09-19,31.530001,32.140999,30.500000,31.100000,31.100000,318300
2014-09-22,31.100000,33.459999,29.900999,32.880001,32.880001,145100
2014-09-23,33.770000,33.834999,32.099998,33.590000,33.590000,143300
2014-09-24,33.750000,34.700001,32.340000,34.259998,34.259998,90800
2014-09-25,34.200001,36.099998,32.700001,35.259998,35.259998,211600
2014-09-26,35.480000,36.230000,34.020000,36.000000,36.000000,67400
2014-09-29,35.669998,36.700001,34.500999,36.349998,36.349998,179900
2014-09-30,36.250000,36.459999,34.020000,34.189999,34.189999,970300
2014-10-01,34.000000,34.938000,31.209999,32.270000,32.270000,215700
2014-10-02,32.369999,34.400002,31.740000,34.270000,34.270000,153400
2014-10-03,34.560001,34.980000,33.680000,33.700001,33.700001,80900
2014-10-06,33.740002,34.990002,32.910000,33.990002,33.990002,108800
2014-10-07,33.599998,33.599998,31.020000,31.540001,31.540001,58500
2014-10-08,32.000000,32.180000,31.020000,31.350000,31.350000,109200
2014-10-09,31.240000,32.299999,30.150000,30.350000,30.350000,84800
2014-10-10,30.350000,31.174999,29.760000,29.900000,29.900000,135100
2014-10-13,30.030001,31.129999,30.000000,30.270000,30.270000,69900
2014-10-14,30.549999,31.240000,29.760000,29.969999,29.969999,123500
2014-10-15,29.559999,30.879999,28.740999,30.590000,30.590000,83700
2014-10-16,30.980000,30.980000,28.760000,30.410000,30.410000,40700
2014-10-17,30.930000,31.690001,30.020000,30.209999,30.209999,79600
2014-10-20,30.000000,30.930000,29.680000,30.209999,30.209999,53200
2014-10-21,30.330000,32.880001,30.330000,32.669998,32.669998,101100
2014-10-22,32.520000,33.459999,31.540001,32.639999,32.639999,56900
2014-10-23,32.580002,35.299999,32.520000,33.900002,33.900002,86500
2014-10-24,33.930000,34.240002,33.680000,34.220001,34.220001,25100
2014-10-27,32.930000,33.849998,32.750000,33.590000,33.590000,33500
2014-10-28,33.900002,33.900002,33.029999,33.400002,33.400002,70800
2014-10-29,33.279999,34.889999,32.763000,33.529999,33.529999,131200
2014-10-30,34.029999,36.750000,33.250000,35.689999,35.689999,158700
2014-10-31,36.570000,36.990002,35.639999,35.880001,35.880001,77800
2014-11-03,35.880001,36.439999,34.910000,35.980000,35.980000,84700
2014-11-04,36.090000,37.380001,35.450001,36.389999,36.389999,77800
2014-11-05,36.570000,36.889999,32.740002,33.509998,33.509998,88700
2014-11-06,33.400002,34.799999,33.020000,34.750000,34.750000,36700
2014-11-07,34.599998,35.020000,33.020000,35.000000,35.000000,64600
2014-11-10,35.000000,35.709999,33.799999,34.400002,34.400002,34200
2014-11-11,34.480000,35.250000,33.020000,33.119999,33.119999,50700
2014-11-12,32.820000,34.240002,32.700001,33.650002,33.650002,29500
2014-11-13,33.549999,34.939999,33.549999,34.599998,34.599998,151300
2014-11-14,34.520000,34.980000,32.759998,33.959999,33.959999,117600
2014-11-17,33.959999,34.567001,32.810001,32.810001,32.810001,60300
2014-11-18,33.020000,33.849998,32.980000,33.790001,33.790001,40200
2014-11-19,33.840000,33.840000,32.570000,32.639999,32.639999,33000
2014-11-20,32.549999,34.042000,32.020000,33.810001,33.810001,79900
2014-11-21,34.380001,35.380001,33.230999,34.639999,34.639999,55900
2014-11-24,34.849998,36.189999,33.790001,35.669998,35.669998,67200
2014-11-25,35.869999,39.669998,34.900002,38.689999,38.689999,336600
2014-11-26,38.509998,40.820000,38.310001,40.169998,40.169998,244700
2014-11-28,40.209999,40.990002,39.060001,39.490002,39.490002,37400
2014-12-01,39.299999,39.737000,37.035000,37.939999,37.939999,153600
2014-12-02,38.310001,40.000000,37.849998,39.849998,39.849998,134800
2014-12-03,39.990002,42.540001,39.290001,41.169998,41.169998,189400
2014-12-04,41.290001,42.702000,40.009998,42.189999,42.189999,111400
2014-12-05,42.380001,44.349998,42.290001,43.500000,43.500000,137300
2014-12-08,43.810001,44.480000,43.099998,44.259998,44.259998,85900
2014-12-09,43.910000,49.070000,43.570000,46.959999,46.959999,357300
2014-12-10,47.000000,47.040001,45.520000,46.770000,46.770000,123800
2014-12-11,46.759998,54.169998,46.680000,49.910000,49.910000,544900
2014-12-12,49.459999,51.830002,49.000000,50.490002,50.490002,200900
2014-12-15,50.939999,52.400002,48.091000,51.270000,51.270000,217400
2014-12-16,50.900002,52.349998,50.540001,50.790001,50.790001,207100
2014-12-17,50.689999,52.349998,50.009998,50.450001,50.450001,192900
2014-12-18,51.389999,52.400002,48.439999,50.360001,50.360001,156200
2014-12-19,50.709999,52.560001,50.020000,51.560001,51.560001,765200
2014-12-22,51.349998,52.230000,50.580002,51.700001,51.700001,137600
2014-12-23,51.730000,52.000000,48.340000,48.500000,48.500000,129100
2014-12-24,48.419998,48.419998,46.000000,47.299999,47.299999,161200
2014-12-26,47.500000,48.810001,46.514999,48.639999,48.639999,52400
2014-12-29,48.860001,52.630001,48.810001,51.919998,51.919998,119300
2014-12-30,51.639999,55.980000,51.154999,55.889999,55.889999,206800
2014-12-31,56.290001,57.369999,53.849998,54.000000,54.000000,222000
2015-01-02,54.599998,59.130001,54.035000,58.919998,58.919998,182000
2015-01-05,59.490002,60.980000,58.110001,58.945000,58.945000,174800
2015-01-06,58.490002,59.869999,53.759998,53.950001,53.950001,392100
2015-01-07,55.000000,60.700001,55.000000,60.080002,60.080002,295500
2015-01-08,61.820000,62.480000,58.970001,59.169998,59.169998,1909800
2015-01-09,59.250000,60.349998,57.000000,58.660000,58.660000,459400
2015-01-12,58.700001,59.490002,57.020000,58.849998,58.849998,296700
2015-01-13,59.230000,60.700001,57.369999,58.880001,58.880001,229400
2015-01-14,57.900002,58.990002,56.759998,56.950001,56.950001,145600
2015-01-15,57.090000,60.439999,51.080002,51.560001,51.560001,350200
2015-01-16,51.340000,51.340000,46.410000,48.369999,48.369999,696200
2015-01-20,48.610001,50.000000,47.020000,47.639999,47.639999,427400
2015-01-21,47.299999,47.630001,39.930000,41.610001,41.610001,726500
2015-01-22,41.639999,43.508999,37.009998,43.290001,43.290001,761100
2015-01-23,43.000000,43.000000,39.549999,39.919998,39.919998,299800
2015-01-26,39.320000,44.150002,39.000000,43.950001,43.950001,567800
2015-01-27,42.610001,43.459999,41.849998,42.049999,42.049999,361600
2015-01-28,42.070000,43.139999,39.619999,41.009998,41.009998,395700
2015-01-29,41.169998,41.889999,37.775002,39.490002,39.490002,255100
2015-01-30,39.939999,40.459999,39.000000,39.680000,39.680000,436600
2015-02-02,39.770000,39.990002,36.009998,37.610001,37.610001,336100
2015-02-03,37.610001,37.660000,34.040001,35.980000,35.980000,444500
2015-02-04,35.590000,35.590000,33.250000,33.560001,33.560001,299900
2015-02-05,33.779999,34.770000,32.470001,33.279999,33.279999,454700
2015-02-06,33.410000,34.520000,32.919998,33.270000,33.270000,211300
2015-02-09,33.060001,37.540001,32.511002,36.240002,36.240002,706500
2015-02-10,36.500000,39.279999,33.734001,38.880001,38.880001,468900
2015-02-11,38.860001,39.680000,35.779999,36.150002,36.150002,251800
2015-02-12,36.230000,36.779999,35.310001,36.279999,36.279999,238200
2015-02-13,37.740002,38.240002,35.812000,36.290001,36.290001,432600
2015-02-17,36.130001,36.900002,35.759998,36.830002,36.830002,186200
2015-02-18,36.799999,40.250000,36.799999,39.740002,39.740002,567400
